amp	num_sortie	nb_moyen	period_echant	annee	mois	jour	saison	type_J	heure	meteoAM	nebulositeAM	dir_ventAM	force_ventAM	merAM	lune	zone	statut_PAMPA	groupe	type_bateau	taille_bateau	immat	nb_pers	nbre_ligne	mouillage	nature_fond	latitude	longitude	act1	categ_act	act2	categ_act_1	quest_info	sens1	sens2
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	34	Z3	G	PI	NA	NA	1	2	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	34	Z3	G	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	34	Z3	G	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	34	Z3	G	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	34	Z3	G	M	NA	inconnu	3	3	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	34	Z3	G	M	NA	inconnu	4	4	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	34	Z3	G	M	NA	inconnu	4	4	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	34	Z3	G	NA	NA	NA	-999	-999	NA	NA	0	0	ED	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	34	Z3	G	NA	NA	NA	-999	-999	NA	NA	0	0	ED	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	34	Z3	G	V	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	34	Z3	G	V	NA	inconnu	4	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	34	Z3	G	V	NA	inconnu	5	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	34	Z3	G	Z	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	34	Z3	G	Z	NA	inconnu	4	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	34	Z3	G	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	34	Z3	G	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	34	Z3	G	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	34	Z3	G	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	34	Z3	G	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	34	Z3	G	M	NA	inconnu	4	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	34	Z3	G	M	NA	inconnu	5	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	1	Z3	A	PI	NA	NA	5	10	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	1	Z3	A	PI	NA	NA	1	3	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	2	Z3	A	PI	NA	NA	1	1	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	2	Z3	A	PI	NA	NA	4	8	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	2	Z3	A	PI	NA	NA	2	6	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	2	Z3	A	PI	NA	NA	1	-999	NA	NA	0	0	PP	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	2	Z3	A	PI	NA	NA	3	-999	NA	NA	0	0	CH	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	2	Z3	A	V	NA	inconnu	3	-999	AC	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	3	Z3	A	PI	NA	NA	22	22	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	3	Z3	A	PI	NA	NA	3	12	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	3	Z3	A	PI	NA	NA	1	5	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	3	Z3	A	PI	NA	NA	1	-999	NA	NA	0	0	PP	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	3	Z3	A	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	3	Z3	A	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	3	Z3	A	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	3	Z3	A	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	3	Z3	A	M	NA	inconnu	4	4	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	3	Z3	A	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	4	Z3	A	PI	NA	NA	5	5	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	4	Z3	A	PI	NA	NA	1	2	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	4	Z3	A	PI	NA	NA	1	4	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	4	Z3	A	PI	NA	NA	4	-999	NA	NA	0	0	PP	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	4	Z3	A	PI	NA	NA	1	-999	NA	NA	0	0	CH	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	4	Z3	A	M	NA	inconnu	-999	-999	NA	NA	0	0	PRO	peche_pro	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	4	Z3	A	NA	NA	NA	-999	-999	NA	NA	0	0	ED	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	4	Z3	A	M	NA	inconnu	-999	-999	NA	NA	0	0	CHAL	peche_pro	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	5	Z3	H	NA	NA	NA	0	0	NA	NA	0	0	NA	NA	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6	I1	B	NA	NA	NA	0	0	NA	NA	0	0	NA	NA	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_1	I1	B	PI	NA	NA	18	18	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_1	I1	B	PI	NA	NA	1	2	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_1	I1	B	M	NA	inconnu	-999	-999	NA	NA	0	0	PRO	peche_pro	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_1	I1	B	M	NA	inconnu	-999	-999	NA	NA	0	0	PRO	peche_pro	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_1	I1	B	M	NA	inconnu	8	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_1	I1	B	V	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_1	I1	B	V	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_1	I1	B	M	NA	inconnu	3	-999	AC	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_2	I1	B	PI	NA	NA	4	4	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_2	I1	B	PI	NA	NA	2	-999	NA	NA	0	0	PP	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_2	I1	B	PI	NA	NA	3	-999	NA	NA	0	0	CH	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_3	I1	B	PI	NA	NA	14	14	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_3	I1	B	PI	NA	NA	4	8	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_3	I1	B	PI	NA	NA	2	-999	NA	NA	0	0	PP	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_3	I1	B	NA	NA	NA	-999	-999	NA	NA	0	0	ED	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_3	I1	B	KY	NA	inconnu	-999	-999	NA	NA	0	0	KY	familiale	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_3	I1	B	KY	NA	inconnu	-999	-999	NA	NA	0	0	KY	familiale	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_3	I1	B	KY	NA	inconnu	-999	-999	NA	NA	0	0	KY	familiale	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_3	I1	B	KY	NA	inconnu	-999	-999	NA	NA	0	0	KY	familiale	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_3	I1	B	KY	NA	inconnu	-999	-999	NA	NA	0	0	KY	familiale	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_3	I1	B	KY	NA	inconnu	-999	-999	NA	NA	0	0	KY	familiale	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_4	I1	B	Z	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_4	I1	B	Z	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_5	I1	B	NA	NA	NA	-999	-999	NA	NA	0	0	ED	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_6	I1	B	NA	NA	NA	0	0	NA	NA	0	0	NA	NA	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_7	I1	B	NA	NA	NA	0	0	NA	NA	0	0	NA	NA	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_8	I1	B	NA	NA	NA	0	0	NA	NA	0	0	NA	NA	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_9	I1	B	NA	NA	NA	0	0	NA	NA	0	0	NA	NA	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	6_10	I1	B	PI	NA	NA	3	3	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	7	Z3	C	NA	NA	NA	0	0	NA	NA	0	0	NA	NA	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	8	Z3	C	PI	NA	NA	5	5	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	8	Z3	C	PI	NA	NA	1	-999	NA	NA	0	0	CH	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	9	Z3	C	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	9	Z3	C	PI	NA	NA	2	-999	NA	NA	0	0	CH	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	9	Z3	C	NA	NA	NA	-999	-999	NA	NA	0	0	ED	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	10	Z3	C	PI	NA	NA	2	2	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	10	Z3	C	PI	NA	NA	1	2	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	10	Z3	C	PI	NA	NA	1	-999	NA	NA	0	0	CH	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	10	Z3	C	NA	NA	NA	-999	-999	NA	NA	0	0	ED	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	10	Z3	C	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	11	Z3	H	NA	NA	NA	0	0	NA	NA	0	0	NA	NA	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	12	Z3	C	PI	NA	NA	16	16	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	12	Z3	C	PI	NA	NA	2	4	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	12	Z3	C	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	12	Z3	C	PI	NA	NA	2	-999	NA	NA	0	0	CH	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	12	Z3	C	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	13	Z3	C	PI	NA	NA	4	4	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	13	Z3	C	PI	NA	NA	2	4	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	13	Z3	C	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	13	Z3	C	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	13	Z3	C	PI	NA	NA	1	-999	NA	NA	0	0	CH	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	13	Z3	C	KY	NA	inconnu	-999	-999	NA	NA	0	0	KY	familiale	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	13	Z3	C	KY	NA	inconnu	-999	-999	NA	NA	0	0	KY	familiale	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	14	Z3	D	PI	NA	NA	7	7	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	14	Z3	D	PI	NA	NA	5	10	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	14	Z3	D	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	14	Z3	D	M	NA	inconnu	3	3	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	15	Z3	D	M	NA	inconnu	3	3	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	15	Z3	D	PI	NA	NA	1	-999	NA	NA	0	0	CH	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	16	Z3	D	PI	NA	NA	1	1	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	16	Z3	D	PI	NA	NA	3	6	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	16	Z3	D	PI	NA	NA	3	-999	NA	NA	0	0	CH	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	17	Z3	H	M	NA	inconnu	-999	-999	NA	NA	0	0	PRO	peche_pro	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	18	Z3	D	PI	NA	NA	3	3	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	18	Z3	D	PI	NA	NA	1	2	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	18	Z3	D	PI	NA	NA	1	3	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	18	Z3	D	PI	NA	NA	2	-999	NA	NA	0	0	CH	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	19	Z3	D	PI	NA	NA	3	3	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	19	Z3	D	PI	NA	NA	3	-999	NA	NA	0	0	CH	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	19	Z3	D	NA	NA	NA	-999	-999	NA	NA	0	0	ED	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	20	Z3	H	M	NA	inconnu	2	4	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_24	2	2008	2008	8	7	ete	VAC	NA	NA	7	SE	3	2	LM	20	Z3	H	M	NA	inconnu	2	4	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
